index,generated,result,format_results,acc_results,format_properties
10,"1. Downloads in the first month:
* The problem states there were 60 downloads in the first month.


2. Downloads in the second month:
* The second month had three times as many downloads as the first month.
* Downloads in the second month: $3 \times 60 = 180$


3. Downloads in the third month:
* The third month had a 30% reduction from the second month's downloads.
* Reduction amount: $180 \times 0.30 = 54$
* Downloads in the third month: $180 - 54 = 126$


4. Total downloads over the three months:
* Total downloads: $60 + 180 + 126 = 366$

$\boxed{366}$
",1,True,True,{'math_format_name': 'BulletPoints8MathFormat'}
11,"### 1
* Toula bought 3 dozen donuts at $68 per dozen.
* Cost of donuts: 3 dozen * $68/dozen = $204

### 2
* Toula bought 2 dozen mini cupcakes at $80 per dozen.
* Cost of mini cupcakes: 2 dozen * $80/dozen = $160

### 3
* Toula bought 6 dozen mini cheesecakes at $55 per dozen.
* Cost of mini cheesecakes: 6 dozen * $55/dozen = $330

### 4
* Total cost: $204 + $160 + $330 = $694


Final result: $694
",1,True,False,{'math_format_name': 'BulletPoints3MathFormat'}
12,"### 1. Calculate the annual earnings from selling lemons

* Each lemon sells for $1.5, and the tree produces 7 lemons a year.
* Annual earnings from lemons: 7 lemons * $1.5/lemon = $10.5


<br/>
<br/>

### 2. Calculate the annual net cost of maintaining the tree

* It costs $3 per year to water and feed the tree.
* Net annual cost: $3


<br/>
<br/>

### 3. Calculate the annual profit

* Annual profit is the difference between earnings and costs.
* Annual profit: $10.5 - $3 = $7.5


<br/>
<br/>

### 4. Calculate the number of years to break even

* The initial cost of the tree is $90.
* To break even, the total profit must equal the initial cost.
* Number of years to break even: $90 / $7.5/year = 12 years


#### 12
",1,True,False,{'math_format_name': 'BulletPoints2MathFormat'}
13,"**Step 1** Define the unknown**

* Let 'x' be the total number of vacuum cleaners Melanie started with.


**Step 2**  Calculate the number of vacuum cleaners sold at the green house.**

* Melanie sold a third of her vacuum cleaners at the green house, which is (x/3).


**Step 3** Calculate the remaining vacuum cleaners after the green house.**

* The remaining vacuum cleaners after the green house are x - (x/3) = (2x/3).


**Step 4** Calculate the remaining vacuum cleaners after the red house.**

* She sold 2 more to the red house, so the remaining vacuum cleaners are (2x/3) - 2.


**Step 5** Calculate the number of vacuum cleaners sold at the orange house.**

* She sold half of what was left at the orange house, which is (1/2) * [(2x/3) - 2] = (x/3) - 1.


**Step 6** Calculate the remaining vacuum cleaners after the orange house.**

* The remaining vacuum cleaners after the orange house are [(2x/3) - 2] - [(x/3) - 1] = (x/3) - 1.


**Step 7** Set up an equation based on the given information.**

* We know that Melanie has 5 vacuum cleaners left, so (x/3) - 1 = 5.


**Step 8** Solve for x.**

* Add 1 to both sides: (x/3) = 6
* Multiply both sides by 3: x = 18

Final Answer: The final answer is $\boxed{18}$
",1,True,True,{'math_format_name': 'BulletPoints12MathFormat'}
14,"1. Calculate the number of students enrolled in contemporary dance:
* 20 students * 20% = 4 students


2. Calculate the number of students remaining after contemporary dance enrollments:
* 20 students - 4 students = 16 students


3. Calculate the number of students enrolled in jazz dance:
* 16 students * 25% = 4 students


4. Calculate the number of students enrolled in hip-hop dance:
* 16 students - 4 students = 12 students


5. Calculate the percentage of students enrolled in hip-hop dance:
* (12 students / 20 students) * 100% = 60%

#### 60%
",1,True,False,{'math_format_name': 'BulletPoints6MathFormat'}
15,"### 1 Calculate the potential profit from the jewelry.

The jewelry is worth $5,000 and is expected to appreciate by 2.5%.  The profit can be calculated as follows:

Profit = Initial Value * Percentage Increase

Profit = $5,000 * 0.025 = $125


### 2 Calculate the potential profit from the electronic gadgets.

The electronic gadgets are worth $8,000 and are expected to appreciate by 1.2%. The profit can be calculated as follows:

Profit = Initial Value * Percentage Increase

Profit = $8,000 * 0.012 = $96


### 3 Compare the potential profits.

The potential profit from the jewelry is $125, while the potential profit from the electronic gadgets is $96.


### 4 Determine the maximum profit.

Since $125 is greater than $96, the maximum profit the merchant can make is $125 by choosing to purchase the jewelry.


#### $125
",1,True,False,{'math_format_name': 'BulletPoints2MathFormat'}
16,"### 1
Each train travels 80 miles westward on the first day.


### 2
Each train travels 150 miles northward on the second day.


### 3
The total distance traveled by each train is the sum of the distances traveled on both days.


### 4
Total distance = 80 miles + 150 miles


### 5
Total distance = 230 miles

The answer is: 230
",1,True,True,{'math_format_name': 'BulletPoints1MathFormat'}
17,"**Step 1** Calculate Jill's weekly earnings as a teacher.

Jill works 35 hours a week as a teacher and earns $20 per hour.  So, her weekly earnings from teaching are 35 hours * $20/hour = $700.


**Step 2** Calculate Jill's weekly earnings as a cheerleading coach.

Jill works 15 hours a week as a coach and earns $30 per hour. So, her weekly earnings from coaching are 15 hours * $30/hour = $450.


**Step 3** Calculate Jill's total weekly earnings.

Jill's total weekly earnings are the sum of her teaching and coaching earnings: $700 + $450 = $1150.


**Step 4** Calculate Jill's annual salary.

Jill works 50 weeks a year and earns $1150 per week.  Therefore, her annual salary is 50 weeks * $1150/week = $57,500.

$\boxed{57500}$
",1,True,True,{'math_format_name': 'BulletPoints12MathFormat'}
18,"**Step 1** Calculate the number of eggs Claire eats per week.

Claire eats a 3-egg omelet every morning, so she eats 3 eggs/day * 7 days/week = 21 eggs/week.


**Step 2** Calculate the total number of eggs Claire eats in 4 weeks.

In 4 weeks, Claire eats 21 eggs/week * 4 weeks = 84 eggs.


**Step 3** Convert the total number of eggs to dozens.

Since there are 12 eggs in a dozen, Claire eats 84 eggs / 12 eggs/dozen = 7 dozens of eggs.

$\boxed{7}$
",1,True,True,{'math_format_name': 'BulletPoints12MathFormat'}
19,"```json
{
  ""1"": ""The total distance of the trail is 12 miles."",
  ""2"": ""Marissa has already walked 4 miles + 2 miles = 6 miles."",
  ""3"": ""The remaining distance is 12 miles - 6 miles = 6 miles."",
  ""4"": ""Marissa wants her average speed to be 4 miles per hour."",
  ""5"": ""To achieve an average speed of 4 mph over 12 miles, the total time taken should be 12 miles / 4 mph = 3 hours."",
  ""6"": ""Marissa has already spent 1 hour + 1 hour = 2 hours hiking."",
  ""7"": ""The remaining time Marissa has is 3 hours - 2 hours = 1 hour."",
  ""8"": ""To cover the remaining 6 miles in 1 hour, Marissa needs to walk at a speed of 6 miles / 1 hour = 6 miles per hour.""
}
```
The answer is: 6
",1,True,True,{'math_format_name': 'BulletPoints17MathFormat'}
20,"**Step 1** Calculate the amount of water in the orange drink initially.**

* The orange drink is 10 liters.
* Two-thirds of the orange drink is water, so there are (2/3) * 10 = 20/3 liters of water.

<br/>
<br/>

**Step 2** Account for the spillage.**

* 1 liter of orange drink is spilled.
* The proportion of water in the spilled portion is the same as in the whole drink, which is two-thirds.
* So, (2/3) * 1 = 2/3 liters of water is spilled.

<br/>
<br/>

**Step 3** Calculate the amount of water remaining in the orange drink.**

* Initially, there were 20/3 liters of water.
* 2/3 liters were spilled.
* The remaining water in the orange drink is (20/3) - (2/3) = 18/3 = 6 liters.

<br/>
<br/>

**Step 4** Calculate the amount of water in the pineapple drink.**

* The pineapple drink is 15 liters.
* Three-fifths of the pineapple drink is water, so there are (3/5) * 15 = 9 liters of water.

<br/>
<br/>

**Step 5** Calculate the total amount of water in the mixture.**

* The remaining orange drink has 6 liters of water.
* The pineapple drink has 9 liters of water.
* The total amount of water in the mixture is 6 + 9 = 15 liters.


#### 15 liters
",1,True,False,{'math_format_name': 'BulletPoints10MathFormat'}
21,"```json
[
  ""Samantha is currently 31 years old."",
  ""Raymond is 6 years older than Samantha, so Raymond is currently 31 + 6 = 37 years old."",
  ""Raymond had a son at the age of 23."",
  ""Raymond's son was born 37 - 23 = 14 years ago.""
]
```

\boxed{14}
",1,True,True,{'math_format_name': 'BulletPoints16MathFormat'}
22,"```json
[""Billy's first 3 customers bought 1 DVD each, so they bought 3 * 1 = 3 DVDs."", ""His next 2 customers bought 2 DVDs each, so they bought 2 * 2 = 4 DVDs."", ""His last 3 customers bought 0 DVDs."", ""The total number of DVDs sold is the sum of DVDs sold to each group of customers: 3 + 4 + 0 = 7 DVDs.""]
```
Final result: 7
",1,True,True,{'math_format_name': 'BulletPoints15MathFormat'}
23,"```json
[
""The candle burns from 1:00 PM to 5:00 PM."",
""This is a duration of 5 - 1 = 4 hours."",
""The candle melts 2 centimeters every hour."",
""Over 4 hours, the candle melts 2 * 4 = 8 centimeters.""
]
```
Final result: 8
",1,True,True,{'math_format_name': 'BulletPoints15MathFormat'}
24,"```json
{
  ""1"": ""Let 'x' be the original price of the book."",
  ""2"": ""The discount is 25% of the original price, which is 0.25x."",
  ""3"": ""The discounted price is the original price minus the discount: x - 0.25x = 0.75x."",
  ""4"": ""Kyle bought the book for $19.50, so 0.75x = $19.50."",
  ""5"": ""To find the original price, divide both sides of the equation by 0.75: x = $19.50 / 0.75."",
  ""6"": ""x = $26.00""
}
```
Final result: $26.00
",1,True,False,{'math_format_name': 'BulletPoints19MathFormat'}
25,"**Step 1** Calculate the total cost of the chicken meal.**

* Marie ordered one chicken meal that costs $12.


**Step 2** Calculate the total cost of the milk.**

* Marie bought 5 packs of milk at $3 each, so the total cost of milk is 5 * $3 = $15.


**Step 3** Calculate the total cost of the apples.**

* Marie bought 4 apples at $1.50 each, so the total cost of apples is 4 * $1.50 = $6.


**Step 4** Calculate the combined cost of the chicken, milk, and apples.**

* The total cost of the chicken, milk, and apples is $12 + $15 + $6 = $33.


**Step 5** Calculate the remaining amount spent on pizza.**

* Marie paid a total of $50, and $33 was spent on other items, so the amount spent on pizza is $50 - $33 = $17.


**Step 6** Calculate the number of pizza boxes.**

* Each pizza box costs $8.50, and Marie spent $17 on pizza.  Therefore, she bought $17 / $8.50 = 2 boxes of pizza.

$\boxed{2}$
",1,True,True,{'math_format_name': 'BulletPoints12MathFormat'}
26,"```json
{
  ""1"": ""Mishka bought 3 pairs of shorts at $16.50 each. The total cost of shorts is 3 * $16.50 = $49.50."",
  ""2"": ""Mishka bought 3 pairs of pants at $22.50 each. The total cost of pants is 3 * $22.50 = $67.50."",
  ""3"": ""Mishka bought 3 pairs of shoes at $42 each. The total cost of shoes is 3 * $42 = $126."",
  ""4"": ""The total cost of all clothing items is the sum of the cost of shorts, pants, and shoes."",
  ""5"": ""Total cost = $49.50 + $67.50 + $126 = $243.""
}
```

\boxed{243}
",1,True,True,{'math_format_name': 'BulletPoints20MathFormat'}
27,"### 1
* Cynthia eats one serving every night, so in 60 days she eats 60 servings.

### 2
* Each carton has 15 servings, so she needs 60 servings / 15 servings/carton = 4 cartons.

### 3
* Each carton costs $4.00, so 4 cartons cost 4 cartons * $4.00/carton = $16.00.


Final result: $16.00
",1,True,False,{'math_format_name': 'BulletPoints3MathFormat'}
28,"# Henry's Bike Trip

1. Total distance of the trip:
Henry's total bike trip was 60 miles.


2. Distance covered before the first stop:
Henry stopped for the first time after 20 miles.


3. Distance remaining after the first stop:
After the first stop, he had 60 - 20 = 40 miles left to travel.


4. Distance covered before the second stop:
Henry's second stop was 15 miles before the end of the trip, meaning he had traveled 60 - 15 = 45 miles.


5. Distance between the first and second stops:
The distance between the first and second stops is the total distance covered before the second stop minus the distance covered before the first stop.  This is 45 - 20 = 25 miles.

The answer is: 25
",1,True,True,{'math_format_name': 'BulletPoints5MathFormat'}
29,"```json
{
  ""1"": ""Let 'b' represent the cost of the boots."",
  ""2"": ""Let 'h1' represent the cost of the first pair of heels, which is $33."",
  ""3"": ""Let 'h2' represent the cost of the second pair of heels, which is twice the cost of the first pair: h2 = 2 * h1 = 2 * $33 = $66."",
  ""4"": ""The total cost of the two pairs of heels is h1 + h2 = $33 + $66 = $99."",
  ""5"": ""The boots cost five dollars more than the total cost of the heels: b = $99 + $5 = $104.""
}
```
Final result: 104
",1,True,True,{'math_format_name': 'BulletPoints19MathFormat'}
30,"1. Find the sum of the ratio's parts:

The ratio of Darrell's age to Allen's age is 7:11. The sum of the ratio's parts is 7 + 11 = 18.


2. Calculate the value of one part:

Their total age now is 162.  Divide the total age by the sum of the ratio parts to find the value of one part: 162 / 18 = 9.


3. Calculate Allen's current age:

Allen's age is represented by 11 parts.  So, Allen's current age is 11 * 9 = 99 years old.


4. Calculate Allen's age 10 years from now:

Allen's age 10 years from now will be 99 + 10 = 109 years old.

Final result: 109
",1,True,True,{'math_format_name': 'BulletPoints7MathFormat'}
31,"**Step 1** Calculate the second friend's guess.

Half of the first guess (80) is 80 / 2 = 40.

20 more than 40 is 40 + 20 = 60.


**Step 2** Calculate the third friend's guess.

25% of 80 is (25/100) * 80 = 0.25 * 80 = 20.

25% more than 80 is 80 + 20 = 100.


**Step 3** Calculate the sum of all guesses.

The sum is 80 + 60 + 100 = 240.


**Step 4** Calculate the average guess.

The average of the three guesses is the sum of the guesses divided by the number of guesses.

Average = 240 / 3 = 80.

The answer is: 80
",1,True,True,{'math_format_name': 'BulletPoints9MathFormat'}
32,"1. Calculate daily time spent on dogs: John spends 0.5 hours/dog * 10 dogs = 5 hours per day taking care of the dogs.


2. Calculate weekly time spent: There are 7 days in a week, so he spends 5 hours/day * 7 days/week = 35 hours per week.


Final result: 35
",0,False,True,{'math_format_name': 'BulletPoints7MathFormat'}
33,"```json
{
  ""1"": ""Let 'g' be the number of gold coins and 's' be the number of silver coins."",
  ""2"": ""We are given that the total number of coins is 110, so g + s = 110."",
  ""3"": ""We are also given that there are 30 more gold coins than silver coins, so g = s + 30."",
  ""4"": ""Substitute the second equation into the first equation: (s + 30) + s = 110."",
  ""5"": ""Combine like terms: 2s + 30 = 110."",
  ""6"": ""Subtract 30 from both sides: 2s = 80."",
  ""7"": ""Divide both sides by 2: s = 40."",
  ""8"": ""Now substitute the value of s back into the equation g = s + 30: g = 40 + 30."",
  ""9"": ""Calculate the number of gold coins: g = 70.""
}
```

#### 70
",1,True,True,{'math_format_name': 'BulletPoints18MathFormat'}
34,"### 1
* Let 'a' represent the number of jewels Aaron has.
* Let 'r' represent the number of jewels Raymond has.
* Let 's' represent the number of jewels Siobhan has.


### 2
* We are given that Raymond has 40 jewels, so r = 40.
* Aaron has 5 more jewels than half of Raymond's jewels.  This can be written as: a = (r/2) + 5


### 3
* Substitute r = 40 into the equation for 'a': a = (40/2) + 5
* Simplify: a = 20 + 5 = 25
* Aaron has 25 jewels.


### 4
* Siobhan has 2 fewer jewels than Aaron. This can be written as: s = a - 2


### 5
* Substitute a = 25 into the equation for 's': s = 25 - 2
* Simplify: s = 23
* Siobhan has 23 jewels.

$\boxed{23}$
",1,True,True,{'math_format_name': 'BulletPoints4MathFormat'}
35,"```json
[
  ""Mike scored 4 points in the first 20 minutes."",
  ""In the second 20 minutes, he scored 25% more points than the first 20 minutes."",
  ""25% of 4 points is (25/100) * 4 = 1 point."",
  ""So, in the second 20 minutes, Mike scored 4 + 1 = 5 points."",
  ""In total, Mike scored 4 points (first 20 minutes) + 5 points (second 20 minutes) = 9 points.""
]
```

#### 9
",1,True,True,{'math_format_name': 'BulletPoints14MathFormat'}
36,"```json
{
  ""1"": ""Terry eats 2 yogurts/day * 30 days = 60 yogurts in 30 days."",
  ""2"": ""The yogurts are sold in packs of 4.  He needs 60 yogurts / 4 yogurts/pack = 15 packs."",
  ""3"": ""Each pack costs $5.00. So, 15 packs * $5.00/pack = $75.00.""
}
```

#### $75.00
",1,True,False,{'math_format_name': 'BulletPoints18MathFormat'}
37,"**Step 1** Calculate the total amount of money John earned from selling his lego sets.
* John has 13 lego sets.
* He sells each set for $15.
* Total earnings = 13 sets * $15/set = $195


**Step 2** Calculate the total amount of money John spent on video games.
* He bought 8 video games.
* Each game costs $20.
* Total spent = 8 games * $20/game = $160


**Step 3** Calculate how much money John would have left if he hadn't bought any video games.
* He had $195 from selling the lego sets.
* He has $5 left after buying the video games.
* If he hadn't bought any video games, he would have $195.


**Step 4** Determine how many lego sets John still has.
* John sold all his lego sets to buy the video games.
* Therefore, he has 0 lego sets left.

The answer is: 0
",1,True,False,{'math_format_name': 'BulletPoints9MathFormat'}
38,"### 1
* John runs 60 miles a week.
* He runs 3 days a week.


### 2
* He runs 3 hours the first day.
* He runs half as much the other two days, meaning he runs 3/2 = 1.5 hours each of the other two days.


### 3
* The total time he runs in a week is 3 + 1.5 + 1.5 = 6 hours.


### 4
* His speed is calculated by dividing the total distance by the total time.
* Speed = Distance / Time


### 5
* Speed = 60 miles / 6 hours = 10 miles/hour

#### 10 miles/hour
",1,True,False,{'math_format_name': 'BulletPoints2MathFormat'}
39,"```json
{
  ""1"": ""Dana skips at 3 miles per hour."",
  ""2"": ""Dana runs at a speed four times faster than she walks, and skips at a speed half as fast as she runs. Thus, her running speed is twice her skipping speed."",
  ""3"": ""Dana's running speed is 2 * 3 mph = 6 mph."",
  ""4"": ""Since Dana's running speed is four times her walking speed, her walking speed is 6 mph / 4 = 1.5 mph."",
  ""5"": ""The total time is 6 hours."",
  ""6"": ""Dana spends one-third of the time running, so she runs for (1/3) * 6 hours = 2 hours."",
  ""7"": ""Dana spends two-thirds of the time walking, so she walks for (2/3) * 6 hours = 4 hours."",
  ""8"": ""The distance Dana runs is 6 mph * 2 hours = 12 miles."",
  ""9"": ""The distance Dana walks is 1.5 mph * 4 hours = 6 miles."",
  ""10"": ""The total distance Dana travels is 12 miles + 6 miles = 18 miles.""
}
```

\boxed{18}
",1,True,True,{'math_format_name': 'BulletPoints20MathFormat'}
40,"```json
[
""Suzy's iPhone is 1 year old."",
""Ben's iPhone is two times older than Suzy's iPhone, so Ben's iPhone is 2 * 1 = 2 years old."",
""Brandon's iPhone is four times as old as Ben's iPhone, so Brandon's iPhone is 4 * 2 = 8 years old.""
]
```
Final result: 8
",1,True,True,{'math_format_name': 'BulletPoints15MathFormat'}
41,"1. Find the throwing distance with the gemstone.

Polly can throw the javelin three times farther with the gemstone than without.  Without the gemstone, she can throw it 400 feet.  With the gemstone, she can throw it 3 * 400 = 1200 feet.


2. Find the safe distance outside the dragon's flames.

The dragon's flames reach 1000 feet.  With the gemstone, Polly can throw the javelin 1200 feet.  Therefore, she can stand 1200 - 1000 = 200 feet outside the dragon's flames and still hit the dragon.


Final result: 200
",0,False,True,{'math_format_name': 'BulletPoints7MathFormat'}
42,"**Step 1** Calculate the total number of pie pieces**

* Grandma Jones baked 5 apple pies.
* She cut each pie into 8 pieces.
* Total number of pieces initially = 5 pies * 8 pieces/pie = 40 pieces


**Step 2** Calculate the number of pieces taken by the guests**

* There were 14 pieces remaining at the end.
* Number of pieces taken = Total pieces - Remaining pieces
* Number of pieces taken = 40 pieces - 14 pieces = 26 pieces

$\boxed{26}$
",0,False,True,{'math_format_name': 'BulletPoints12MathFormat'}
43,"1. Calculate calories available for chips:

Your daily calorie target is 2000 and you've consumed 1800, leaving 2000 - 1800 = 200 calories for chips.


2. Calculate calories per gram of chips:

The bag has 250 calories per serving and 5 servings, totaling 250 * 5 = 1250 calories.  The bag weighs 300g, so there are 1250 calories / 300g = 4.167 calories per gram.


3. Calculate grams of chips you can eat:

You have 200 calories available and each gram has 4.167 calories.  Therefore, you can eat 200 calories / 4.167 calories/gram ≈ 48 grams of chips.

\boxed{48}
",1,True,True,{'math_format_name': 'BulletPoints8MathFormat'}
44,"```json
[
  ""To make 20 candles, Charlie needs 20 candles / 10 candles/pound = 2 pounds of beeswax."",
  ""The cost of supplies for 2 pounds of beeswax is 2 pounds * $10.00/pound = $20.00."",
  ""If he sells 20 candles at $2.00 each, his revenue is 20 candles * $2.00/candle = $40.00."",
  ""His net profit is his revenue minus his costs: $40.00 - $20.00 = $20.00.""
]
```
Final result: 20
",1,True,True,{'math_format_name': 'BulletPoints15MathFormat'}
45,"### 1
* Let M be the number of articles Meredith wrote on Monday.
* Let T be the number of articles Meredith wrote on Tuesday.
* Let W be the number of articles Meredith wrote on Wednesday.

### 2
* M = 5 articles.
* T = M + (2/5) * M = 5 + (2/5) * 5 = 5 + 2 = 7 articles.
* W = 2 * T = 2 * 7 = 14 articles.

### 3
* Total number of articles written in three days = M + T + W = 5 + 7 + 14 = 26 articles.

### 4
* Time taken to write one article = 4 hours.
* Total time spent writing articles in three days = 26 articles * 4 hours/article = 104 hours.


Final result: 104
",1,True,True,{'math_format_name': 'BulletPoints3MathFormat'}
46,"```json
[
  ""Candice started with 80 Post-it notes."",
  ""She used 220 Post-it notes at work."",
  ""In total, she used 80 (initial) + X (purchased) Post-it notes, where X is the number of Post-it notes in the purchased package."",
  ""After using the Post-it notes, she had 23 left."",
  ""So, 80 + X - 220 = 23"",
  ""Simplifying the equation: X - 140 = 23"",
  ""Adding 140 to both sides: X = 23 + 140"",
  ""Therefore, X = 163""
]
```

#### 163
",1,True,True,{'math_format_name': 'BulletPoints14MathFormat'}
47,"```json
{
  ""1"": ""John bought $200 worth of blue ties at $40 each, so he bought $200 / $40 = 5 blue ties."",
  ""2"": ""He bought twice as many red ties as blue ties, meaning he bought 5 * 2 = 10 red ties."",
  ""3"": ""Red ties cost 50% more than blue ties, so each red tie costs $40 * 1.5 = $60."",
  ""4"": ""He spent $60 * 10 = $600 on red ties."",
  ""5"": ""In total, he spent $600 (red ties) + $200 (blue ties) = $800 on ties.""
}
```
The answer is: 800
",1,True,True,{'math_format_name': 'BulletPoints17MathFormat'}
48,"### 1
* We are given that the total length of the wire is 4 feet.

### 2
* We are given that each piece of wire is 6 inches long.

### 3
* We need to convert the total length of the wire to inches. Since 1 foot = 12 inches, we have 4 feet = 4 * 12 inches = 48 inches.

### 4
* To find the number of pieces Tracy obtained, we divide the total length of the wire in inches by the length of each piece in inches.

### 5
* Number of pieces = Total length / Length of each piece = 48 inches / 6 inches/piece = 8 pieces.

$\boxed{8}$
",1,True,True,{'math_format_name': 'BulletPoints4MathFormat'}
49,"```json
{
  ""1"": ""The building has 15 floors and each floor has 8 units, so the total number of units in the building is 15 * 8 = 120 units."",
  ""2"": ""Since 3/4 of the building is occupied, the fraction of unoccupied units is 1 - 3/4 = 1/4."",
  ""3"": ""The total number of unoccupied units is (1/4) * 120 = 30 units.""
}
```

#### 30
",1,True,True,{'math_format_name': 'BulletPoints18MathFormat'}
